Shareholder - Name	Issuer - Name	Issuer - Country Name	Issuer - Sector	Security - Report Date	Security - Market Value - Amount	Security - Market Value - Multiplier	Security - Market Value - Currency Code	Data Source URL
PensionDanmark	Kia Corp	South Korea	Automobile Manufacturers	2025-12-31	6.48	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Tata Consultancy Services	India	IT Consulting & Other Services	2025-12-31	6.46	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	ACS Actividades de Construccion y Servicios	Spain	Construction & Engineering	2025-12-31	6.45	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Crown Castle	United states	Telecom Tower REITs	2025-12-31	6.44	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Public Storage	United states	Self-Storage REITs	2025-12-31	6.42	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Microchip Technology	United states	Semiconductors	2025-12-31	6.39	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	DTE Energy	United states	Multi-Utilities	2025-12-31	6.39	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Carrier Global	United states	Building Products	2025-12-31	6.38	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	NXP Semiconductors	Netherlands	Semiconductors	2025-12-31	6.38	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Monolithic Power Systems	United states	Semiconductors	2025-12-31	6.37	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Repsol	Spain	Integrated Oil & Gas	2025-12-31	6.34	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Copart	United states	Diversified Support Services	2025-12-31	6.30	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Targa Resources	United states	Oil & Gas Storage & Transportation	2025-12-31	6.29	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Arch Capital	Bermuda	Property & Casualty Insurance	2025-12-31	6.24	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Diamondback Energy	United states	Oil & Gas Exploration & Production	2025-12-31	6.23	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Coca-Cola Europacific Partners	United Kingdom	Soft Drinks & Non-alcoholic Beverages	2025-12-31	6.22	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Edenred	France	Transaction & Payment Processing Services	2025-12-31	6.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	VeriSign	United states	Internet Services & Infrastructure	2025-12-31	6.18	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Atlassian	Australia	Application Software	2025-12-31	6.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Carnival	United states	Hotels, Resorts & Cruise Lines	2025-12-31	6.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Eurofins Scientific	Luxembourg	Life Sciences Tools & Services	2025-12-31	6.13	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Veeva Systems	United states	Health Care Technology	2025-12-31	6.13	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Realty Income	United states	Retail REITs	2025-12-31	6.12	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Verisk Analytics	United states	Research & Consulting Services	2025-12-31	6.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	State Bank of India	India	Diversified Banks	2025-12-31	6.08	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	NEC Corp	Japan	IT Consulting & Other Services	2025-12-31	6.08	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Volkswagen	Germany	Automobile Manufacturers	2025-12-31	6.05	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Tractor Supply	United states	Other Specialty Retail	2025-12-31	6.04	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Baker Hughes	United states	Oil & Gas Equipment & Services	2025-12-31	6.02	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	STERIS	United states	Health Care Equipment	2025-12-31	5.99	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Valterra Platinum	South africa	Precious Metals & Minerals	2025-12-31	5.97	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hanwha Aerospace	South Korea	Aerospace & Defense	2025-12-31	5.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Transurban	Australia	Highways & Railtracks	2025-12-31	5.92	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Emirates NBD Bank	United Arab Emirates	Diversified Banks	2025-12-31	5.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Ivanhoe Mines	Canada	Diversified Metals & Mining	2025-12-31	5.87	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Ashtead	United Kingdom	Trading Companies & Distributors	2025-12-31	5.85	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kering	France	Apparel, Accessories & Luxury Goods	2025-12-31	5.83	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	SSE	United Kingdom	Electric Utilities	2025-12-31	5.82	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	IQVIA Holdings	United states	Life Sciences Tools & Services	2025-12-31	5.81	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Fujitsu	Japan	IT Consulting & Other Services	2025-12-31	5.81	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Credit Agricole	France	Diversified Banks	2025-12-31	5.81	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Elite Material	Taiwan	Electronic Components	2025-12-31	5.80	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	On	Switzerland	Footwear	2025-12-31	5.74	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	NTT	Japan	Integrated Telecommunication Services	2025-12-31	5.74	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	HD Korea Shipbuilding & Offshore Engineering	South Korea	Construction Machinery & Heavy Transportation Equipment	2025-12-31	5.73	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	NAVER	South Korea	Interactive Media & Services	2025-12-31	5.71	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	UIE	Denmark	Agricultural Products & Services	2025-12-31	5.69	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	XPeng	China	Automobile Manufacturers	2025-12-31	5.68	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Goodman	Australia	Industrial REITs	2025-12-31	5.63	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Daiwa House Industry	Japan	Diversified Real Estate Activities	2025-12-31	5.62	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	FinecoBank Banca Fineco	Italy	Diversified Banks	2025-12-31	5.57	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kweichow Moutai	China	Distillers & Vintners	2025-12-31	5.57	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	VICI Properties	United states	Other Specialized REITs	2025-12-31	5.57	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Thomson Reuters	Canada	Research & Consulting Services	2025-12-31	5.56	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Dassault Aviation	France	Aerospace & Defense	2025-12-31	5.53	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	GE HealthCare Technologies	United states	Health Care Equipment	2025-12-31	5.52	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	ResMed	United states	Health Care Equipment	2025-12-31	5.52	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	American Water Works	United states	Water Utilities	2025-12-31	5.49	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Reinsurance Group of America	United states	Reinsurance	2025-12-31	5.49	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Pernod Ricard	France	Distillers & Vintners	2025-12-31	5.49	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Wheaton Precious Metals	Canada	Gold	2025-12-31	5.49	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Honda Motor	Japan	Automobile Manufacturers	2025-12-31	5.49	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Global Payments	United states	Transaction & Payment Processing Services	2025-12-31	5.47	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Equifax	United states	Research & Consulting Services	2025-12-31	5.45	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Brown & Brown	United states	Insurance Brokers	2025-12-31	5.45	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Ford Motor	United states	Automobile Manufacturers	2025-12-31	5.44	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Illumina	United states	Life Sciences Tools & Services	2025-12-31	5.39	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Liberty Media Corp-Liberty Formula One	United states	Movies & Entertainment	2025-12-31	5.38	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sartorius	Germany	Life Sciences Tools & Services	2025-12-31	5.36	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Cathay Financial	Taiwan	Life & Health Insurance	2025-12-31	5.36	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Mitsui Fudosan	Japan	Diversified Real Estate Activities	2025-12-31	5.35	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	AddTech	Sweden	Trading Companies & Distributors	2025-12-31	5.26	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kao Corp	Japan	Personal Care Products	2025-12-31	5.26	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Abu Dhabi Commercial Bank	United Arab Emirates	Diversified Banks	2025-12-31	5.25	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Broadridge Financial Solutions	United states	Data Processing & Outsourced Services	2025-12-31	5.25	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Banca Monte dei Paschi di Siena	Italy	Diversified Banks	2025-12-31	5.25	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Boliden	Sweden	Diversified Metals & Mining	2025-12-31	5.24	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	State Street	United states	Asset Management & Custody Banks	2025-12-31	5.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Insurance Australia	Australia	Property & Casualty Insurance	2025-12-31	5.18	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Maruti Suzuki India	India	Automobile Manufacturers	2025-12-31	5.16	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Mitsubishi Estate	Japan	Diversified Real Estate Activities	2025-12-31	5.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bank Central Asia	Indonesia	Diversified Banks	2025-12-31	5.13	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sysco	United states	Food Distributors	2025-12-31	5.13	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Standard Bank	South africa	Diversified Banks	2025-12-31	5.12	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Cameco	Canada	Coal & Consumable Fuels	2025-12-31	5.12	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	EDP	Portugal	Electric Utilities	2025-12-31	5.11	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Dell Technologies	United states	Technology Hardware, Storage & Peripherals	2025-12-31	5.11	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Logitech International	Switzerland	Technology Hardware, Storage & Peripherals	2025-12-31	5.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CIMB Group	Malaysia	Diversified Banks	2025-12-31	5.09	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Avery Dennison	United states	Paper & Plastic Packaging Products & Materials	2025-12-31	5.08	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Shinhan Financial	South Korea	Diversified Banks	2025-12-31	5.07	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Interactive Brokers	United states	Investment Banking & Brokerage	2025-12-31	5.07	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Agricultural Bank of China	China	Diversified Banks	2025-12-31	5.07	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Geely Automobile	Hong Kong	Automobile Manufacturers	2025-12-31	5.04	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	WW Grainger	United states	Trading Companies & Distributors	2025-12-31	5.04	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	cBrain	Denmark	Application Software	2025-12-31	5.03	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	First Abu Dhabi Bank	United Arab Emirates	Diversified Banks	2025-12-31	5.02	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Helvetia Baloise	Switzerland	Multi-line Insurance	2025-12-31	5.02	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Northern Star Resources	Australia	Gold	2025-12-31	5.00	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	China Pacific Insurance	China	Multi-line Insurance	2025-12-31	4.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	FedEx	United states	Air Freight & Logistics	2025-12-31	4.94	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kotak Mahindra Bank	India	Diversified Banks	2025-12-31	4.90	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	NHPC	India	Renewable Electricity 	2025-12-31	4.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	MTN Group	South africa	Wireless Telecommunication Services	2025-12-31	4.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Comerica	United states	Diversified Banks	2025-12-31	4.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Booz Allen Hamilton	United states	Research & Consulting Services	2025-12-31	4.88	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Prudential	Hong Kong	Life & Health Insurance	2025-12-31	4.88	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Ambev	Brazil	Brewers	2025-12-31	4.87	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Var Energi	Norway	Oil & Gas Exploration & Production	2025-12-31	4.87	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	ASE Technology	Taiwan	Semiconductors	2025-12-31	4.86	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
